Country Name,Date (Year),Region,Subregion,"Community health workers (per 1,000 people)",ARI treatment (% of children under 5 taken to a health provider),Current health expenditure per capita (current US$),"Hospital beds (per 1,000 people)","Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)","Specialist surgical workforce (per 100,000 population)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Incidence of malaria (per 1,000 population at risk)","Cause of death, by non-communicable diseases (% of total)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Immunization, measles (% of children ages 12-23 months)","Life expectancy at birth, total (years)",Low-birthweight babies (% of births),Population growth (annual %),Pregnant women receiving prenatal care (%),Risk of catastrophic expenditure for surgical care (% of people at risk),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)"
Angola,1/1/16,Africa,Middle Africa,,,,,,,,,,,,,,59.925,,,,,
Angola,1/1/17,Africa,Middle Africa,,,,,,,,,,,,,,60.379,,,,,
Angola,1/1/18,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/19,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/10,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/11,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/12,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/13,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/14,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/15,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/16,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/17,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/18,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/19,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/10,Africa,Middle Africa,,,,,,,,,,,,,,,,3.671462401,,,
Angola,1/1/11,Africa,Middle Africa,,,,,,,,,,,,,,,,3.634158626,,,
Angola,1/1/12,Africa,Middle Africa,,,,,,,,,,,,,,,,3.597774308,,,
Angola,1/1/13,Africa,Middle Africa,,,,,,,,,,,,,,,,3.551950467,,,
Angola,1/1/14,Africa,Middle Africa,,,,,,,,,,,,,,,,3.497492744,,,
Angola,1/1/15,Africa,Middle Africa,,,,,,,,,,,,,,,,3.438850684,,,
Angola,1/1/16,Africa,Middle Africa,,,,,,,,,,,,,,,,3.37827278,,,
Angola,1/1/17,Africa,Middle Africa,,,,,,,,,,,,,,,,3.322080998,,,
Angola,1/1/18,Africa,Middle Africa,,,,,,,,,,,,,,,,3.276133875,,,
Angola,1/1/19,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/10,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/11,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/12,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/13,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/14,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/15,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/16,Africa,Middle Africa,,,,,,,,,,,,,,,,,81.6,,
Angola,1/1/17,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/18,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/19,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/10,Africa,Middle Africa,,,,,,,,,,,,,,,,,,13.4,
Angola,1/1/11,Africa,Middle Africa,,,,,,,,,,,,,,,,,,13.8,
Angola,1/1/12,Africa,Middle Africa,,,,,,,,,,,,,,,,,,13.4,
Angola,1/1/13,Africa,Middle Africa,,,,,,,,,,,,,,,,,,14.4,
Angola,1/1/14,Africa,Middle Africa,,,,,,,,,,,,,,,,,,15.9,
Angola,1/1/15,Africa,Middle Africa,,,,,,,,,,,,,,,,,,12.6,
Angola,1/1/16,Africa,Middle Africa,,,,,,,,,,,,,,,,,,10.5,
Angola,1/1/17,Africa,Middle Africa,,,,,,,,,,,,,,,,,,10.6,
Angola,1/1/18,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/19,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/10,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,9
Angola,1/1/11,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/12,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/13,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/14,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/15,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/16,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,6.4
Angola,1/1/17,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/18,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Angola,1/1/19,Africa,Middle Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,31,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,23.3,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,46.1,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,30.98648958,,,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,34.87116587,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,39.1033994,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,35.75758336,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,34.40215717,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,31.29439157,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,30.40151289,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,0.5,,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,0.771,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,0.6802,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,0.6317,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,0.6145,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,0.059,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,0.1646,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,0.1506,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,0.1572,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,1.86,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,58.5,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,54.8,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,54.1,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,403.66,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,371.63,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,339.98,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,321.8,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,329.32,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,358.15,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,368.57,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,367.91,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,32,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,35.1,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,35.7,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,4.6,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,1,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,5.362,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,5.305,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,5.246,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,5.183,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,5.116,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,5.047,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,4.977,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,4.906,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,68,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,70,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,74,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,68,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,65,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,67,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,68,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,70,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,71,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,59.318,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,59.59,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,59.842,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,60.092,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,60.345,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,60.608,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,60.885,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,61.174,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,2.806086484,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,2.803717973,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,2.797648941,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,2.790718131,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,2.782181506,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,2.771714168,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,2.761409493,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,2.750055592,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,2.734862013,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,83.5,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,82.8,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,83.2,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,62.4,
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,64.1,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,61.9,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,62.9,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,61.9,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,63,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,62.8,
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,60.4,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/10,Africa,Western Africa,,,,,,,,,,,,,,,,,,,2.4
Benin,1/1/11,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/12,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/13,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/14,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/15,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/16,Africa,Western Africa,,,,,,,,,,,,,,,,,,,3
Benin,1/1/17,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/18,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Benin,1/1/19,Africa,Western Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,380.966423,,,,,,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,471.4581832,,,,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,498.6568669,,,,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,378.0230245,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,397.5705924,,,,,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,389.370982,,,,,,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,379.9230078,,,,,,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,1.8,,,,,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,,2.8865,,,,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,2.8353,,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,2.7837,,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,3.3004,,,,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,,,0.4065,,,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,,0.3993,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,,0.392,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,,0.3688,,,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,3.64,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,,,,,55.8,,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,47.9,,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,,,,46,,,,,,,,,,,
Botswana,1/1/17,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/18,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/19,Africa,Southern Africa,,,,,,,,,,,,,,,,,,,
Botswana,1/1/10,Africa,Southern Africa,,,,,,,,,2.3,,,,,,,,,,
Botswana,1/1/11,Africa,Southern Africa,,,,,,,,,0.5,,,,,,,,,,
Botswana,1/1/12,Africa,Southern Africa,,,,,,,,,0.22,,,,,,,,,,
Botswana,1/1/13,Africa,Southern Africa,,,,,,,,,0.51,,,,,,,,,,
Botswana,1/1/14,Africa,Southern Africa,,,,,,,,,1.44,,,,,,,,,,
Botswana,1/1/15,Africa,Southern Africa,,,,,,,,,0.35,,,,,,,,,,
Botswana,1/1/16,Africa,Southern Africa,,,,,,,,,0.77,,,,,,,,,,
